id,label,group,viewport,rating,status,screenshot,url,visibleButtonCount,visibleLinkCount,disabledButtonCount
operations-rabbi_sheller_provider-contacts-tags,Operations / Rabbi Sheller Provider Workspace / Contacts / Tags,Operations,mobile,8.5,ok,screenshots/mobile/operations-rabbi_sheller_provider-contacts-tags.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=contacts&section=tags,11,0,0
operations-rabbi_sheller_provider-content-library,Operations / Rabbi Sheller Provider Workspace / Content / Library,Operations,mobile,6,ok,screenshots/mobile/operations-rabbi_sheller_provider-content-library.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=content&section=library,50,38,0
operations-rabbi_sheller_provider-content-meetings,Operations / Rabbi Sheller Provider Workspace / Content / Meetings,Operations,mobile,8.5,ok,screenshots/mobile/operations-rabbi_sheller_provider-content-meetings.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=content&section=meetings,7,5,0
operations-rabbi_sheller_provider-content-research,Operations / Rabbi Sheller Provider Workspace / Content / Research,Operations,mobile,6,ok,screenshots/mobile/operations-rabbi_sheller_provider-content-research.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=content&section=research,85,36,0
operations-rabbi_sheller_provider-content-selected,Operations / Rabbi Sheller Provider Workspace / Content / Selected,Operations,mobile,9.2,ok,screenshots/mobile/operations-rabbi_sheller_provider-content-selected.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=content&section=selected,8,0,0
operations-rabbi_sheller_provider-content-repurpose,Operations / Rabbi Sheller Provider Workspace / Content / Repurpose,Operations,mobile,6,ok,screenshots/mobile/operations-rabbi_sheller_provider-content-repurpose.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=content&section=repurpose,50,38,0
operations-rabbi_sheller_provider-content-newsletter,Operations / Rabbi Sheller Provider Workspace / Content / Newsletter,Operations,mobile,8.5,ok,screenshots/mobile/operations-rabbi_sheller_provider-content-newsletter.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=content&section=newsletter,4,0,1
operations-rabbi_sheller_provider-content-prompts,Operations / Rabbi Sheller Provider Workspace / Content / Prompts,Operations,mobile,8.5,ok,screenshots/mobile/operations-rabbi_sheller_provider-content-prompts.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=content&section=prompts,13,0,0
operations-rabbi_sheller_provider-content-bundles,Operations / Rabbi Sheller Provider Workspace / Content / Bundles,Operations,mobile,8.5,ok,screenshots/mobile/operations-rabbi_sheller_provider-content-bundles.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=content&section=bundles,4,0,1
operations-rabbi_sheller_provider-calendar-overview,Operations / Rabbi Sheller Provider Workspace / Calendar / Overview,Operations,mobile,8.5,ok,screenshots/mobile/operations-rabbi_sheller_provider-calendar-overview.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=calendar&section=overview,6,0,0
operations-rabbi_sheller_provider-calendar-week,Operations / Rabbi Sheller Provider Workspace / Calendar / Week,Operations,mobile,9.2,ok,screenshots/mobile/operations-rabbi_sheller_provider-calendar-week.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=calendar&section=week,2,0,0
operations-rabbi_sheller_provider-calendar-month,Operations / Rabbi Sheller Provider Workspace / Calendar / Month,Operations,mobile,9.2,ok,screenshots/mobile/operations-rabbi_sheller_provider-calendar-month.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=calendar&section=month,2,0,0
operations-rabbi_sheller_provider-calendar-classes,Operations / Rabbi Sheller Provider Workspace / Calendar / Classes,Operations,mobile,8.5,ok,screenshots/mobile/operations-rabbi_sheller_provider-calendar-classes.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=calendar&section=classes,2,0,0
operations-rabbi_sheller_provider-calendar-students,Operations / Rabbi Sheller Provider Workspace / Calendar / Students,Operations,mobile,8.5,ok,screenshots/mobile/operations-rabbi_sheller_provider-calendar-students.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=calendar&section=students,2,0,0
operations-rabbi_sheller_provider-calendar-provider,Operations / Rabbi Sheller Provider Workspace / Calendar / Provider,Operations,mobile,8.5,ok,screenshots/mobile/operations-rabbi_sheller_provider-calendar-provider.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=calendar&section=provider,2,0,0
operations-rabbi_sheller_provider-calendar-google_sync,Operations / Rabbi Sheller Provider Workspace / Calendar / Google Sync,Operations,mobile,8.5,ok,screenshots/mobile/operations-rabbi_sheller_provider-calendar-google_sync.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=calendar&section=google_sync,2,0,0
operations-rabbi_sheller_provider-calendar-settings,Operations / Rabbi Sheller Provider Workspace / Calendar / Settings,Operations,mobile,8.5,ok,screenshots/mobile/operations-rabbi_sheller_provider-calendar-settings.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=calendar&section=settings,2,0,0
operations-rabbi_sheller_provider-service_providers-overview,Operations / Rabbi Sheller Provider Workspace / Service Providers / Overview,Operations,mobile,7.9,ok,screenshots/mobile/operations-rabbi_sheller_provider-service_providers-overview.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=service_providers&section=overview,5,0,0
operations-rabbi_sheller_provider-service_providers-directory,Operations / Rabbi Sheller Provider Workspace / Service Providers / Directory,Operations,mobile,7.9,ok,screenshots/mobile/operations-rabbi_sheller_provider-service_providers-directory.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=service_providers&section=directory,1,0,0
operations-rabbi_sheller_provider-service_providers-workspaces,Operations / Rabbi Sheller Provider Workspace / Service Providers / Workspaces,Operations,mobile,5.1,ok,screenshots/mobile/operations-rabbi_sheller_provider-service_providers-workspaces.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=service_providers&section=workspaces,46,15,0
operations-rabbi_sheller_provider-service_providers-commercial,Operations / Rabbi Sheller Provider Workspace / Service Providers / Commercial,Operations,mobile,8.5,ok,screenshots/mobile/operations-rabbi_sheller_provider-service_providers-commercial.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=service_providers&section=commercial,5,0,0
operations-rabbi_sheller_provider-service_providers-plans,Operations / Rabbi Sheller Provider Workspace / Service Providers / Plans,Operations,mobile,8.5,ok,screenshots/mobile/operations-rabbi_sheller_provider-service_providers-plans.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=service_providers&section=plans,1,0,0
operations-rabbi_sheller_provider-service_providers-onboarding,Operations / Rabbi Sheller Provider Workspace / Service Providers / Onboarding,Operations,mobile,8.5,ok,screenshots/mobile/operations-rabbi_sheller_provider-service_providers-onboarding.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=service_providers&section=onboarding,1,0,0
operations-rabbi_sheller_provider-service_providers-access_checklist,Operations / Rabbi Sheller Provider Workspace / Service Providers / Access Checklist,Operations,mobile,7.9,ok,screenshots/mobile/operations-rabbi_sheller_provider-service_providers-access_checklist.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=service_providers&section=access_checklist,1,0,0
operations-rabbi_sheller_provider-service_providers-integration_audit,Operations / Rabbi Sheller Provider Workspace / Service Providers / Integration Audit,Operations,mobile,8.5,ok,screenshots/mobile/operations-rabbi_sheller_provider-service_providers-integration_audit.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=service_providers&section=integration_audit,1,0,0
operations-rabbi_sheller_provider-service_providers-communities,Operations / Rabbi Sheller Provider Workspace / Service Providers / Communities,Operations,mobile,8.5,ok,screenshots/mobile/operations-rabbi_sheller_provider-service_providers-communities.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=service_providers&section=communities,2,0,1
operations-rabbi_sheller_provider-service_providers-content,Operations / Rabbi Sheller Provider Workspace / Service Providers / Content,Operations,mobile,8.5,ok,screenshots/mobile/operations-rabbi_sheller_provider-service_providers-content.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=service_providers&section=content,2,1,0
operations-rabbi_sheller_provider-service_providers-marketing,Operations / Rabbi Sheller Provider Workspace / Service Providers / Marketing,Operations,mobile,8.5,ok,screenshots/mobile/operations-rabbi_sheller_provider-service_providers-marketing.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=service_providers&section=marketing,2,0,1
operations-rabbi_sheller_provider-service_providers-leads,Operations / Rabbi Sheller Provider Workspace / Service Providers / Leads,Operations,mobile,8.5,ok,screenshots/mobile/operations-rabbi_sheller_provider-service_providers-leads.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=service_providers&section=leads,8,0,1
operations-rabbi_sheller_provider-service_providers-communications,Operations / Rabbi Sheller Provider Workspace / Service Providers / Communications,Operations,mobile,8.5,ok,screenshots/mobile/operations-rabbi_sheller_provider-service_providers-communications.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=service_providers&section=communications,1,0,0
operations-rabbi_sheller_provider-service_providers-settings,Operations / Rabbi Sheller Provider Workspace / Service Providers / Settings,Operations,mobile,8.5,ok,screenshots/mobile/operations-rabbi_sheller_provider-service_providers-settings.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=service_providers&section=settings,13,0,0
operations-rabbi_sheller_provider-communications-overview,Operations / Rabbi Sheller Provider Workspace / Communications / Overview,Operations,mobile,7.9,ok,screenshots/mobile/operations-rabbi_sheller_provider-communications-overview.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=communications&section=overview,5,0,0
operations-rabbi_sheller_provider-communications-parents,Operations / Rabbi Sheller Provider Workspace / Communications / Parents,Operations,mobile,7.9,ok,screenshots/mobile/operations-rabbi_sheller_provider-communications-parents.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=communications&section=parents,1,0,0
operations-rabbi_sheller_provider-communications-students,Operations / Rabbi Sheller Provider Workspace / Communications / Students,Operations,mobile,8.5,ok,screenshots/mobile/operations-rabbi_sheller_provider-communications-students.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=communications&section=students,1,0,0
operations-rabbi_sheller_provider-communications-providers,Operations / Rabbi Sheller Provider Workspace / Communications / Providers,Operations,mobile,8.5,ok,screenshots/mobile/operations-rabbi_sheller_provider-communications-providers.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=communications&section=providers,1,0,0
operations-rabbi_sheller_provider-communications-internal,Operations / Rabbi Sheller Provider Workspace / Communications / Internal,Operations,mobile,8.5,ok,screenshots/mobile/operations-rabbi_sheller_provider-communications-internal.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=communications&section=internal,1,0,0
operations-rabbi_sheller_provider-communications-whatsapp,Operations / Rabbi Sheller Provider Workspace / Communications / Whatsapp,Operations,mobile,8.5,ok,screenshots/mobile/operations-rabbi_sheller_provider-communications-whatsapp.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=communications&section=whatsapp,1,0,0
operations-rabbi_sheller_provider-communications-email,Operations / Rabbi Sheller Provider Workspace / Communications / Email,Operations,mobile,7.9,ok,screenshots/mobile/operations-rabbi_sheller_provider-communications-email.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=communications&section=email,1,0,0
operations-rabbi_sheller_provider-communications-bots,Operations / Rabbi Sheller Provider Workspace / Communications / Bots,Operations,mobile,8.5,ok,screenshots/mobile/operations-rabbi_sheller_provider-communications-bots.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=communications&section=bots,2,0,1
operations-rabbi_sheller_provider-communications-templates,Operations / Rabbi Sheller Provider Workspace / Communications / Templates,Operations,mobile,8.5,ok,screenshots/mobile/operations-rabbi_sheller_provider-communications-templates.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=communications&section=templates,2,0,1
operations-rabbi_sheller_provider-communications-settings,Operations / Rabbi Sheller Provider Workspace / Communications / Settings,Operations,mobile,8.5,ok,screenshots/mobile/operations-rabbi_sheller_provider-communications-settings.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=communications&section=settings,2,0,1
